"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","1","Arroz","Libra",38,9.17,348.46
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","2","Frijol","Libra",34,10.3,350.2
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","3","Azúcar","Libra",30,6.02,180.6
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","4","Aceite","Litro",7,26.75,187.25
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","5","Posta de res","Libra",8,38.81,310.48
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","6","Posta de cerdo","Libra",5,37.82,189.1
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","7","Carne de aves","Libra",8,21.47,171.76
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","8","Pescado","Libra",9,42.35,381.15
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","9","Leche fluída","Litro",30,16.03,480.9
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","10","Huevos","Docena",7,29.86,209.02
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","11","Queso seco","Libra",9,25.25,227.25
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","12","Tortilla","Libra",57,9.6,547.2
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","13","Pinolillo","Libra",10,18.4,184
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","14","Pastas alimenticias","Libra",5,18.74,93.7
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","15","Pan","Libra",27,15.93,430.11
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","16","Tomate de cocinar","Libra",14,17.64,246.96
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","17","Cebolla blanca","Libra",8,21.06,168.48
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","18","Papas","Libra",15,16.58,248.7
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","19","Ayote","Libra",32,8.19,262.08
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","20","Chiltoma","Libra",3,40.26,120.78
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","21","Plátano verde","Libra",16,4.62,73.92
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","22","Naranja","Libra",46,4.52,207.92
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","23","Repollo","Libra",2,4.91,9.82
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","24","Jabón de lavar","Unidad",12.55,9.6,120.48
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","25","Detergente","Bolsita de 40 gramos ",27.97,1.93,53.98
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","26","Pastas dental","Unidad de 115 grs ",2.13,24.25,51.65
"CB2010Jul",2010,"Jul","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2010/Cjulio2010.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,0.99,10.76
