"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","1","Arroz","Libra",38,12.4,471.2
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","2","Frijol","Libra",34,13.93,473.62
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","3","Azúcar","Libra",30,10.23,306.9
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","4","Aceite","Litro",7,32.72,229.04
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","5","Posta de res","Libra",8,82.04,656.32
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","6","Posta de cerdo","Libra",5,68.07,340.35
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","7","Carne de aves","Libra",8,35.62,284.96
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","8","Chuleta de pescado","Libra",9,76.59,689.31
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","9","Leche","Litro",30,25.39,761.7
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","10","Huevos","Docena",7,40.44,283.08
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","11","Queso seco","Libra",9,55.06,495.54
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","12","Tortilla","Libra",57,16.63,947.91
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","13","Pinolillo","Libra",10,27.29,272.9
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","14","Pastas alimenticias","Libra",5,24.58,122.9
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","15","Pan","Libra",27,19.45,525.15
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","16","Tomate de cocinar","Libra",14,16.27,227.78
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","17","Cebolla blanca","Libra",8,29.41,235.28
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","18","Papas","Libra",15,12.35,185.25
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","19","Ayote","Libra",32,5.64,180.48
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","20","Chiltoma","Libra",3,24.07,72.21
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","21","Plátano verde","Libra",16,7.46,119.36
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","22","Naranja","Libra",46,5.21,239.66
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","23","Repollo","Libra",2,5.05,10.1
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","24","Jabón de lavar ropa","Unidad",12.55,12.41,155.75
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","25","Detergente en polvo","Bolsita de 40 gramos ",27.97,2.66,74.4
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","26","Pasta dental","Unidad de 115 grs ",2.13,29.01,61.79
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","27","Fósforos","Cajita de 40 cerillos",10.87,0.99,10.76
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","28","Escoba","Unidad",1.22,39.69,48.42
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","29","Papel higiénico","Rollos",10.71,11.28,120.81
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","30","Jabón de baño","Unidad",4.67,6.12,28.58
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,16.07,35.51
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","32","Desodorante nacional","Unidad",1.9,26.14,49.67
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","33","Cepillo dental","Unidad",2.49,10.69,26.62
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","35","Gas butano"," 25 libras",1,227.94,227.94
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","36","Luz eléctrica","KWH",100,2.54,254.1
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","37","Agua","Galones",5292,0.02,126.36
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","38","Transporte","Pasaje",240,2.5,600
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","39","Pantalón largo de tela de jeans","Unidad",0.62,401.53,249.47
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","40","Camisa manga corta","Unidad",0.66,115.18,76.02
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","41","Calzoncillos","Unidad",1.57,37.72,59.03
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","42","Calcetines","Par",1.32,27.14,35.82
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.43,399.35,172.6
"CB2016Oct",2016,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBOct2016.xls","44","Blusa manga corta","Unidad",0.66,103,67.98
