"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","1","Arroz","Libra",38,12.09,459.42,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","2","Frijol","Libra",34,14.97,508.98,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","3","Azúcar","Libra",30,9.96,298.8,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","4","Aceite","Litro",7,30.82,215.74,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","5","Posta de res","Libra",8,85.81,686.48,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","6","Posta de cerdo","Libra",5,71.5,357.5,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","7","Carne de aves","Libra",8,36.97,295.76,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","8","Chuleta de pescado","Libra",9,71.82,646.38,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","9","Leche","Litro",30,25.98,779.4,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","10","Huevos","Docena",7,48.89,342.23,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","11","Queso seco","Libra",9,54.18,487.62,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","12","Tortilla","Libra",57,16.04,914.28,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","13","Pinolillo","Libra",10,24.55,245.5,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","14","Pastas alimenticias","Libra",5,23.66,118.3,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","15","Pan","Libra",27,19.29,520.83,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","16","Tomate de cocinar","Libra",14,17.64,246.96,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","17","Cebolla blanca","Libra",8,25.92,207.36,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","18","Papas","Libra",15,16.03,240.45,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","19","Ayote","Libra",32,6.08,194.56,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","20","Chiltoma","Libra",3,34.59,103.77,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","21","Plátano verde","Libra",16,9.4,150.4,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","22","Naranja","Libra",46,5.01,230.46,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","23","Repollo","Libra",2,5.74,11.48,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","24","Jabón de lavar ropa","Unidad",12.55,13.07,164.0285,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.49,69.6453,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","26","Pasta dental","Unidad de 115 grs",2.13,29.01,61.7913,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","27","Fósforos","Cajita de 40 cerillos",10.87,0.96,10.4352,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","28","Escoba","Unidad",1.22,39.67,48.3974,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","29","Papel higiénico","Rollos",10.71,11.39,121.9869,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","30","Jabón de baño","Unidad",4.67,6.16,28.7672,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,15.7,34.697,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","32","Desodorante nacional","Unidad",1.9,22.94,43.586,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","33","Cepillo dental","Unidad",2.49,10.61,26.4189,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","34","Alquiler","Valor (C$) mensual",1,900,900,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","35","Gas butano","25 libras",1,196.85,196.85,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","36","Luz eléctrica","KWH",100,2.582135,258.2135,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","37","Agua","Galones",5292,0.023878,126.362376,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","38","Transporte","Pasaje",240,2.5,600,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,369.35,229.473498860453,101
"CB2016Ene",2016,"Ene","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2016/CBEne2016.xls","40","Camisa manga corta","Unidad",0.660003700679698,103.91,68.5809845376275,101
