"yymm","year","month","url","row","bien","medida","cantidad","precio","total"
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","1","Arroz","Libra",38,12.3,467.4
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","2","Frijol","Libra",34,27.64,939.76
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","3","Azúcar","Libra",30,9.67,290.1
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","4","Aceite","Litro",7,33.7,235.9
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","5","Posta de res","Libra",8,66.4,531.2
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","6","Posta de cerdo","Libra",5,61.01,305.05
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","7","Carne de aves","Libra",8,33.26,266.08
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","8","Chuleta de pescado","Libra",9,63.33,569.97
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","9","Leche","Litro",30,24.65,739.5
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","10","Huevos","Docena",7,44.62,312.34
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","11","Queso seco","Libra",9,53.95,485.55
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","12","Tortilla","Libra",57,12.97,739.29
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","13","Pinolillo","Libra",10,21.9,219
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","14","Pastas alimenticias","Libra",5,22.18,110.9
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","15","Pan","Libra",27,20.15,544.05
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","16","Tomate de cocinar","Libra",14,13.2,184.8
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","17","Cebolla blanca","Libra",8,20.46,163.68
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","18","Papas","Libra",15,14.12,211.8
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","19","Ayote","Libra",32,5.98,191.36
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","20","Chiltoma","Libra",3,31.47,94.41
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","21","Plátano verde","Libra",16,10.14,162.24
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","22","Naranja","Libra",46,5.14,236.44
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","23","Repollo","Libra",2,5.56,11.12
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","24","Jabón de lavar ropa","Unidad",12.55,13.07,164.03
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","25","Detergente en polvo","Bolsita de 40 gramos ",27.97,2.36,66.01
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","26","Pasta dental","Unidad de 115 grs ",2.13,29.22,62.24
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,0.89,9.67
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","28","Escoba","Unidad",1.22,38.91,47.47
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","29","Papel higiénico","Rollos",10.71,11.25,120.49
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","30","Jabón de baño","Unidad",4.67,5.96,27.83
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,15.09,33.35
"CB2014Oct",2014,"Oct","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2014/CBOct2014.xls","32","Desodorante nacional","Unidad",1.9,21.76,41.34
