"yymm","year","month","url","row","bien","medida","cantidad","precio","total","id"
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","1","Arroz","Libra",38,12.59,478.42,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","2","Frijol","Libra",34,15.16,515.44,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","3","Azúcar","Libra",30,10.76,322.8,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","4","Aceite","Litro",7,36.09,252.63,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","5","Posta de res","Libra",8,84.62,676.96,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","6","Posta de cerdo","Libra",5,66.35,331.75,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","7","Carne de aves","Libra",8,40.34,322.72,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","8","Chuleta de pescado","Libra",9,78.92,710.28,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","9","Leche","Litro",30,27.24,817.2,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","10","Huevos","Docena",7,48.37,338.59,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","11","Queso seco","Libra",9,67.39,606.51,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","12","Tortilla","Libra",57,15.49,882.93,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","13","Pinolillo","Libra",10,27.21,272.1,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","14","Pastas alimenticias","Libra",5,25.46,127.3,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","15","Pan","Libra",27,19.08,515.16,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","16","Tomate de cocinar","Libra",14,9.41,131.74,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","17","Cebolla blanca","Libra",8,26.63,213.04,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","18","Papas","Libra",15,14.27,214.05,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","19","Ayote","Libra",32,6.46,206.72,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","20","Chiltoma","Libra",3,24.62,73.86,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","21","Plátano verde","Libra",16,6.73,107.68,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","22","Naranja","Libra",46,7.36,338.56,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","23","Repollo","Libra",2,4.84,9.68,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","24","Jabón de lavar ropa","Unidad",12.55,12.28,154.114,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.47,69.0859,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","26","Pasta dental","Unidad de 115 grs",2.13,29.37,62.5581,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.19,12.9353,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","28","Escoba","Unidad",1.22,40.63,49.5686,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","29","Papel higiénico","Rollos",10.71,11.17,119.6307,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","30","Jabón de baño","Unidad",4.67,6.36,29.7012,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,16.38,36.1998,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","32","Desodorante nacional","Unidad",1.9,27.42,52.098,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","33","Cepillo dental","Unidad",2.49,10.91,27.1659,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","34","Alquiler","Valor (C$) mensual",1,900,900,116
"CB2017Abr",2017,"Abr","https://www.inide.gob.ni/docs/CanastaB/canastab/CB2017/CBAbr2017.xls","35","Gas butano","25 libras",1,250.65,250.65,116
